state,date,co2_per_capita,prcp,snow,tavg,gdp_per_capita,eprod_per_capita,euse_per_capita,eflow_per_capita,yearly_num_plants,yearly_renew_pct,yearly_fossil_pct,yearly_coal_pct,republican_vote_pct,yearly_pop_density,avg_facility_age,avg_weighted_facility_age
FL,2003-10-01,0.7114080381861182,2.98,0.0,70.4,0.04597919852788315,0.031358758792372536,0.24587926959904047,-0.21452051080666792,55.0,0.0012354404139511,0.8145080666027528,0.3183038262483322,,0.00386718838443821,73.8,20092497.158
FL,2003-11-01,0.545486844131866,0.74,0.0,65.2,0.04597919852788315,0.031358758792372536,0.24587926959904047,-0.21452051080666792,55.0,0.0012354404139511,0.8145080666027528,0.3183038262483322,,0.00386718838443821,71.81818181818181,15524635.707454545
FL,2003-12-01,0.583664596419037,1.19,0.0,51.3,0.04597919852788315,0.031358758792372536,0.24587926959904047,-0.21452051080666792,55.0,0.0012354404139511,0.8145080666027528,0.3183038262483322,,0.00386718838443821,72.81818181818181,16465848.981272727
FL,2004-01-01,0.5723285909565361,1.64,0.0,52.3,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,70.78947368421052,16065959.434561403
FL,2004-02-01,0.5001960786475447,4.47,0.0,53.8,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,70.6842105263158,14617474.589298246
FL,2004-03-01,0.5189795346832025,1.36,0.0,62.8,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,73.47368421052632,15900215.848947369
FL,2004-04-01,0.52055782271676,2.02,0.0,65.5,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,74.56140350877193,15993800.501052631
FL,2004-05-01,0.6739278645959839,1.24,0.0,76.1,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,77.10526315789474,20378459.464385964
FL,2004-06-01,0.7539231059117038,17.15,0.0,80.9,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,77.6842105263158,23088912.158947367
FL,2004-07-01,0.7729439191406094,8.6,0.0,81.5,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,79.17543859649123,23855516.93789474
FL,2004-08-01,0.7625132059029873,9.86,0.0,81.0,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,81.80701754385964,23706924.59245614
FL,2004-09-01,0.686216159475239,16.31,0.0,79.1,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,82.3157894736842,21542781.51631579
FL,2004-10-01,0.659120046559012,1.32,0.0,72.4,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,81.6842105263158,20975329.895263158
FL,2004-11-01,0.555366077323423,2.85,0.0,64.2,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,,0.0037758713335007722,81.01754385964912,18161176.551754385
FL,2004-12-01,0.5938673639493692,2.66,0.0,53.0,0.047885820976682716,0.030130601117935373,0.24889037340575693,-0.21875977228782156,57.0,0.001216121950324,0.8192549674321131,0.2973702097518549,7.06,0.0037758713335007722,83.6842105263158,19416914.992631577
FL,2005-01-01,0.5866850407447848,1.9,0.0,56.7,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,89.38888888888889,21499288.388703704
FL,2005-02-01,0.4774720142956764,3.56,0.0,56.8,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,83.96296296296296,17313501.424814817
FL,2005-03-01,0.5093157369130141,3.67,0.0,59.6,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,87.83333333333333,18785771.29388889
FL,2005-04-01,0.506789779452325,4.54,0.0,63.5,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,92.55555555555556,18835719.275925927
FL,2005-05-01,0.6473407715531152,3.51,0.0,71.5,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,94.31481481481481,24064920.36
FL,2005-06-01,0.7071645882606011,14.8,0.0,79.5,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,95.44444444444444,26530589.115000002
FL,2005-07-01,0.8142311338536551,7.37,0.0,83.1,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,97.62962962962963,30880784.871666666
FL,2005-08-01,0.8219650366174537,4.43,0.0,83.3,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,99.46296296296296,31468791.200370368
FL,2005-09-01,0.7410362217029243,5.76,0.0,79.6,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,99.77777777777777,28488366.493333336
FL,2005-10-01,0.6548927228492619,6.5,0.0,70.8,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,98.88888888888889,25476859.770555552
FL,2005-11-01,0.5779879374206018,1.05,0.0,63.7,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,93.24074074074075,22818720.320925925
FL,2005-12-01,0.6054294082884477,7.39,0.0,52.2,0.049499081887394256,0.028096958430421457,0.24697621426431218,-0.21887925583389073,54.0,0.0012084052290836,0.832264215763217,0.2838296530500097,,0.003685565516674721,95.0,23981446.46166667
FL,2006-01-01,0.5547210300660703,2.3,0.0,57.1,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,96.03703703703704,22697863.022222225
FL,2006-02-01,0.49920461678021505,3.91,0.0,54.3,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,99.0925925925926,20545356.93814815
FL,2006-03-01,0.5146370694319753,0.68,0.0,60.7,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,98.0,22147337.072777778
FL,2006-04-01,0.5722261064711325,1.22,0.0,69.9,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,103.20370370370371,24762335.289444447
FL,2006-05-01,0.6541878110793258,2.02,0.0,74.6,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,106.27777777777777,28621092.37037037
FL,2006-06-01,0.7091088342097397,7.25,0.0,79.3,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,109.44444444444444,31100833.33277778
FL,2006-07-01,0.751318519248373,3.98,0.0,81.2,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,109.55555555555556,33074923.71648148
FL,2006-08-01,0.7905509318824968,7.09,0.0,82.9,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,111.62962962962963,34909932.73740741
FL,2006-09-01,0.6828880276259304,4.55,0.0,78.7,0.05005225962033336,0.02920929664187628,0.24549432789911813,-0.21628503125724186,54.0,0.0009091420168973,0.8246356615222019,0.2923926794702416,,0.0036196419990323107,112.66666666666667,30838648.327222224
