"STATION","NAME","DATE","PRCP","SNOW","TAVG"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-02","0.30","0.8","45.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-03","1.27","2.9","47.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-04","0.00","0.0","59.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-05","0.07","0.0","70.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-06","0.72","0.0","76.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-07","0.83","0.0","79.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-08","0.57","0.0","78.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-09","0.37","0.0","72.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-10","2.67","0.0","55.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-11","0.91","0.1","39.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2000-12","0.24","6.3","37.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-01","0.29","2.8","33.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-02","0.27","0.8","42.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-03","0.27","0.1","48.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-04","0.51","0.0","57.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-05","0.38","0.0","68.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-06","0.26","0.0","76.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-07","1.37","0.0","79.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-08","1.59","0.0","75.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-09","0.51","0.0","72.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-10","0.14","0.0","60.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-11","0.68","0.0","47.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2001-12","0.24","0.7","36.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-01","0.34","4.0","37.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-02","0.07","0.0","40.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-03","0.00","0.0","47.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-04","0.39",,"61.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-05","0.02",,"67.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-06","0.18",,"79.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-07","0.88",,"78.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-08","1.59",,"77.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-09","1.54",,"69.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-10","0.54",,"57.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-11","0.49",,"44.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2002-12","0.36","0.0","36.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-01","0.00","0.0","43.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-02","1.02","2.3","40.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-03","1.45","0.5","47.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-04","0.00","0.0","56.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-05","0.09","0.0","67.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-06","0.20","0.0","74.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-07","0.41","0.0","83.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-08","0.71","0.0","78.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-09","0.29","0.0","70.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-10","1.58","0.0","62.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-11","0.49","0.0","45.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2003-12","0.11","2.0","37.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-01","0.10","0.0","38.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-02","1.17","2.7","37.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-03","0.67","0.7","53.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-04","3.00","0.0","54.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-05","0.00","0.0","68.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-06","0.61","0.0","75.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-07","2.26","0.0","77.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-08","0.23","0.0","74.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-09","0.97","0.0","68.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-10","1.13","0.2","56.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-11","1.37","1.7","44.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2004-12","0.30","0.3","37.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-01","1.38","0.0","41.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-02","1.78","0.0","43.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-03","1.12","4.2","45.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-04","1.17","0.5","56.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-05","0.40","0.0","66.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-06","0.09","0.0","75.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-07","1.03","0.0","81.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-08","0.49","0.0","76.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-09","2.83","0.0","71.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-10","1.04","0.0","57.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-11","0.00","0.0","47.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2005-12","0.10","0.9","38.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-01","0.04","0.3","39.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-02","0.00","0.0","42.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-03","0.14","1.6","48.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-04","0.13","0.0","60.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-05","0.00","0.0","70.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-06","1.14","0.0","78.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-07","3.55","0.0","78.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-08","3.74","0.0","73.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-09","1.11","0.0","64.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-10","1.70","0.0","56.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-11","0.02","0.2","47.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2006-12","1.50","20.8","35.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-01","0.19","2.2","31.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-02","0.70","4.7","41.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-03","0.64","0.0","50.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-04","1.06","0.0","55.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-05","2.00","0.0","64.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-06","0.66","0.0","75.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-07","1.64","0.0","79.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-08","1.05","0.0","79.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-09","0.74","0.0","71.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-10","0.17","0.0","59.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-11","0.25","1.0","48.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2007-12","1.14","0.7","36.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-01","0.39","0.6","33.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-02","0.41","2.8","41.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-03","0.00","0.1","48.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-04","0.11","0.0","55.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-05","0.18","0.0","64.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-06","0.50","0.0","76.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-07","3.38","0.0","76.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-08","1.04","0.0","76.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-09","0.08","0.0","70.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-10","1.38","0.0","58.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-11","0.23","0.0","47.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2008-12","0.65","3.5","38.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-01","0.00","0.0","40.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-02","0.00","0.0","44.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-03","0.31","0.0","50.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-04","0.33","0.0","55.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-05","0.37","0.0","68.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-06","0.80","0.0","73.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-07","0.80","0.0","80.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-08","0.94","0.0","77.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-09","1.42","0.0","68.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-10","1.51","0.8","56.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-11","0.04","0.0","47.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2009-12","0.16","0.7","33.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-01","0.64","1.0","36.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-02","0.17","0.9","39.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-03","0.41","0.8","46.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-04","0.58","0.0","56.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-05","0.04","0.0","64.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-06","0.76","0.0","78.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-07","2.19","0.0","79.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-08","0.95","0.0","76.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-09","1.89","0.0","74.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10","0.26","0.0","60.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11","0.02","0.3","44.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12","1.07","1.7","41.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01","0.07","0.0","36.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02","0.04","0.8","37.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03","0.00","0.0","53.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04","0.03","0.0","58.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05","0.05","0.0","63.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06","0.00","0.0","78.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-07","0.39","0.0","81.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-08","0.93","0.0","81.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-09","0.40","0.0","70.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-10","1.48","0.0","58.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-11","0.13","0.0","46.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-12","1.20","4.3","33.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-01","0.40","0.5","40.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-02","0.26","1.9","41.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-03","0.20","1.9","51.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-04","0.81","1.4","60.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-05","0.19","0.0","68.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-06","0.42","0.0","80.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-07","0.89","0.0","79.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-08","1.62","0.0","78.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-09","0.44","0.0","71.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-10","0.00","0.0","60.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-11","0.11","0.0","48.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2012-12","0.12","0.5","37.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-01","0.11","0.2","33.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-02","0.24","2.8","38.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-03","0.17","0.0","51.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-04","0.08","0.0","57.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-05","0.08","0.0","66.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-06","0.02","0.0","79.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-07","2.78","0.0","77.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-08","0.42","0.0","77.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-09","3.97","0.0","70.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-10","0.16","0.0","56.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-11","0.91","0.8","45.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2013-12","0.41","4.1","35.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-01","0.00","0.0","38.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-02","0.18","1.7","45.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-03","0.22","0.0","49.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-04","0.01","0.0","56.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-05","0.60","0.0","64.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-06","0.11","0.0","77.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-07","3.49","0.0","78.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-08","1.45","0.0","74.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-09","0.74","0.0","71.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-10","0.63","0.0","61.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-11","0.25","0.0","45.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2014-12","1.15","1.2","39.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-01","0.70","4.2","37.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-02","0.61","9.8","43.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-03","0.11","0.0","53.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-04","0.36","0.0","56.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-05","1.86","0.0","61.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-06","0.56","0.0","77.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-07","3.28","0.0","76.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-08","0.32","0.0","78.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-09","1.20","0.0","73.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-10","0.94","0.0","61.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-11","0.58","0.0","45.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2015-12","0.98","7.2","36.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-01","0.37","2.2","36.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-02","0.05","0.4","45.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-03","0.00","0.0","51.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-04","0.67","0.0","55.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-05","0.11","0.0","64.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-06","0.17","0.0","79.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-07","1.14","0.0","81.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-08","0.86","0.0","74.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-09","1.04","0.0","70.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-10","0.74","0.0","63.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-11","1.03","0.1","48.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2016-12","0.51","0.1","39.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-01","1.04","1.1","39.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-02","0.35","1.6","46.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-03","0.20","0.0","54.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-04","0.78","0.7","57.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-05","0.24","0.0","64.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-06","0.48","0.0","78.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-07","0.85","0.0","79.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-08","1.50","0.0","76.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-09","2.20","0.0","71.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-10","0.04","0.0","59.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-11","0.00","0.0","52.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2017-12","0.00","0.0","40.5"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-01","0.03","0.0","39.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-02","0.52","0.4","44.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-03","0.18","0.0","50.3"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-04","0.00","0.0","60.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-05","0.12","0.0","69.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-06","1.40","0.0","78.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-07","2.21","0.0","79.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-08","0.95","0.0","77.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-09","0.85","0.0","72.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-10","1.99","0.0","56.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-11","0.00","0.0","43.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2018-12","0.50","3.3","36.9"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-01","0.52","2.0","36.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-02","0.50","4.2","40.0"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-03","0.72","0.0","50.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-04","1.01","0.0","57.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-05","0.24","0.0","61.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-06","0.07","0.0","73.8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-07","1.95","0.0","80.7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-08","0.43","0.0","79.6"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-09","0.45","0.0","73.2"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-10","0.59","0.0","55.4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-11","1.99","4.0","44.1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2019-12","0.30","0.4","37.7"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-01","1.18","0.0","45.2"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-02","0.37","1.4","48.8"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-03","0.00","0.0","60.5"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-04","0.18","0.0","68.8"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-05","0.00","0.0","74.5"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-06","0.97","0.0","85.9"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-07","0.59","0.0","90.8"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-08","0.00","0.0","87.8"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-09","0.19","0.0","81.9"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-10","0.17","0.0","69.2"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-11","0.10","0.0","55.1"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1990-12","0.00","0.0","40.2"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1991-01","0.21","0.0","45.5"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1991-02","0.54","0.0","55.9"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1991-03","1.02","0.0","52.7"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","1991-04","0.00","0.0","64.2"
