"STATION","NAME","DATE","PRCP","SNOW","TAVG"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-05","6.28","0.0","64.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-06","8.26","0.0","75.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-07","2.11","0.0","77.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-08","0.44","0.0","77.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-09","0.55","0.0","69.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-10","1.10","0.0","57.8"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-11","6.69","0.0","44.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2010-12","2.00","13.1","25.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-01","1.84","8.5","25.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-02","5.32","2.6","33.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-03","4.28","0.0","43.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-04","10.92","0.0","55.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-05","6.63",,"62.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-06","6.08",,"73.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-07","1.18",,"79.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-08","2.38",,"75.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-09","4.75",,"65.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-10","3.19",,"55.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-11","5.82",,"48.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2011-12","5.18",,"37.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-01","4.58","2.0","33.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-02","1.42","1.5","36.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-03","2.07",,"56.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-04","4.37","0.0","53.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-05",,"0.0","69.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-06","0.32","0.0","71.8"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-07","2.91","0.0","82.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-08","3.28","0.0","73.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-09","6.12",,"65.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-10","4.03","0.0","52.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-11","1.55","0.0","40.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2012-12","3.24","15.8","39.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-01","5.87","0.8","30.8"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-02","2.40","3.0","30.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-03","1.58","5.5","35.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-04","4.88","0.0","52.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-05","3.22","0.0","64.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-06","7.73",,"71.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-07","4.30","0.0","72.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-08","1.06","0.0","72.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-09","4.32","0.0","67.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-10","5.34","0.0","54.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-11","4.49","0.0","39.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2013-12","6.40","9.0","31.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-01","3.35","11.9","20.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-02","2.31","7.1","24.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-03","1.99","1.6","36.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-04","7.58","0.0","54.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-05","4.13","0.0","64.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-06","3.86","0.0","73.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-07","5.80","0.0","70.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-08","4.21","0.0","73.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-09","3.94","0.0","64.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-10","5.02","0.0","54.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-11","2.80","1.3","35.8"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2014-12","4.17","0.5","35.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-01","2.38","0.9","26.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-02","1.40","11.7","20.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-03","4.72","6.5","39.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-04","4.69","0.0","54.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-05","2.79","0.0","65.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-06","8.75","0.0","71.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-07","5.26","0.0","73.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-08","3.96","0.0","71.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-09","1.13","0.0","69.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-10","2.91","0.0","56.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-11","4.28","0.0","48.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2015-12","6.36","0.0","43.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-01","1.88","6.9","27.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-02","4.85","4.3","35.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-03","4.35","0.0","48.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-04","6.60","0.0","54.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-05","3.96","0.0","60.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-06","3.75","0.0","74.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-07","8.87","0.0","74.8"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-08","7.88","0.0","76.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-09","5.30","0.0","71.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-10","3.06","0.0","60.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-11","3.18","0.0","48.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2016-12","1.86","1.6","30.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-01","5.13","1.8","34.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-02","0.90","0.3","42.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-03","5.23","0.5","44.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-04","5.25","0.0","58.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-05","9.04","0.0","62.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-06","3.43","0.0","71.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-07","4.18","0.0","75.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-08","0.71","0.0","71.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-09","1.46","0.0","69.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-10","4.13","0.0","58.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-11","5.39","0.0","43.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2017-12","1.52","1.1","31.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-01","3.24","7.4","23.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-02","5.64","0.7","36.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-03","5.90","3.6","38.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-04","4.72","0.7","46.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-05","2.41","0.0","71.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-06","5.89","0.0","75.0"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-07","1.64","0.0","75.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-08","4.94","0.0","75.3"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-09","6.42","0.0","70.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-10","1.76","0.0","55.8"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-11","5.56","0.3","37.6"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2018-12","2.22","0.3","36.4"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-01","5.43","10.2","28.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-02","7.64","0.0","33.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-03","3.69","2.3","38.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-04","6.62","0.0","53.7"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-05","3.90","0.0","63.9"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-06","8.30","0.0","70.2"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-07","4.97","0.0","76.5"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-08",,"0.0",
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-09","0.00","0.0",
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-10",,"0.0",
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-11","3.92","2.0","37.1"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","2019-12","3.61","3.9","38.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-01","20.19","0.0","70.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-02","13.26","0.0","68.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-03","18.91","0.0","69.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-04","4.85","0.0","72.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-05","14.11","0.0","72.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-06","8.83","0.0","72.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-07","17.98","0.0","75.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-08","9.63","0.0","76.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-09","15.91","0.0","76.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-10","12.19","0.0","75.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-11","27.81","0.0","73.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1990-12","21.93","0.0","70.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-01","5.31","0.0","69.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-02","11.83","0.0","71.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-03","28.96","0.0","68.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-04","15.74","0.0","70.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-05","7.38","0.0","72.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-06","15.74","0.0","73.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-07","15.10","0.0","74.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-08","18.15","0.0","75.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-09","7.77","0.0","75.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-10","11.00","0.0","75.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-11","8.92","0.0","74.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1991-12","12.08","0.0","71.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-01","5.65","0.0","69.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-02","5.27","0.0","69.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-03","13.23","0.0","70.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-04","3.63","0.0","71.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-05","4.60","0.0","73.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-06","13.47","0.0","74.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-07","21.82","0.0","74.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-08",,,
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-09","18.89","0.0","76.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-10","15.29","0.0","75.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-11","13.35","0.0","73.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1992-12","26.47","0.0","72.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-01","2.86","0.0","67.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-02","4.43","0.0","67.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-03","3.76","0.0","69.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-04","13.88","0.0","70.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-05","11.27","0.0","71.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-06","8.83","0.0","73.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-07","26.41","0.0","73.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-08","13.37","0.0","75.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-09","12.38","0.0","76.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-10","11.85","0.0","74.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-11","11.70","0.0","72.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1993-12","9.80","0.0","69.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-01","16.37","0.0","68.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-02","16.77","0.0","69.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-03","27.44","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-04","16.69","0.0","70.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-05","10.99","0.0","71.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-06","14.30","0.0","72.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-07","11.65","0.0","75.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-08","10.51","0.0","75.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-09","18.28","0.0","76.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-10","12.28","0.0","75.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-11","14.77","0.0","72.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1994-12","14.24","0.0","69.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-01","7.77","0.0","68.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-02","10.09","0.0","69.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-03","9.72","0.0","70.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-04","14.86","0.0","70.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-05","7.40","0.0","72.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-06","9.31","0.0","73.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-07","16.39","0.0","73.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-08","17.83","0.0","74.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-09","8.47","0.0","76.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-10","12.05","0.0","74.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-11","12.63","0.0","73.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1995-12","6.25","0.0","73.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-01","12.65","0.0","71.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-02","9.63","0.0","68.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-03","6.20","0.0","69.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-04","10.78","0.0","73.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-05","5.47","0.0","74.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-06","17.05","0.0","75.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-07","15.89","0.0","75.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-08","9.74","0.0","76.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-09","16.31","0.0","76.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-10","5.67","0.0","76.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-11","22.29","0.0","73.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1996-12","8.44","0.0","70.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-01","8.70","0.0","69.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-02","6.27","0.0","71.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-03","18.19","0.0","70.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-04","22.35","0.0","72.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-05","11.13","0.0","71.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-06","19.63","0.0","73.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-07","14.91","0.0","74.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-08","7.60","0.0","76.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-09","11.35","0.0","76.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-10","14.48","0.0","75.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-11","14.81","0.0","72.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1997-12","13.28","0.0","69.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-01","6.98","0.0","69.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-02","3.14","0.0","69.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-03","5.93","0.0","71.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-04","13.05","0.0","69.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-05","13.01","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-06","26.25","0.0","71.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-07","13.33","0.0","73.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-08","7.20","0.0","75.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-09","10.95","0.0","75.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-10","11.95","0.0","75.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-11","19.30","0.0","73.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1998-12","12.67","0.0","71.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-01","17.42","0.0","70.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-02","9.11","0.0","70.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-03","22.13","0.0","70.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-04","16.30","0.0","71.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-05","6.20","0.0","73.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-06","10.67","0.0","72.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-07","18.30","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-08","10.52","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-09","5.95","0.0","74.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-10","11.63","0.0","73.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-11","11.14","0.0","72.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","1999-12","19.31","0.0","70.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-01","23.27","0.0","68.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-02","4.36","0.0","70.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-03","7.97","0.0","71.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-04","17.94","0.0","69.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-05","4.93","0.0","72.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-06","8.32","0.0","74.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-07","17.45","0.0","74.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-08","13.77","0.0","75.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-09","13.09","0.0","75.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-10","13.28","0.0","75.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-11","19.81","0.0","72.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2000-12","3.78","0.0","72.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-01","5.69","0.0","71.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-02","8.94","0.0","70.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-03","9.24","0.0","70.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-04","16.31","0.0","70.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-05","10.54","0.0","72.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-06","13.00","0.0","73.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-07","9.08","0.0","74.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-08","17.10","0.0","75.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-09","8.68","0.0","75.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-10","13.56","0.0","73.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-11","13.91","0.0","73.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2001-12","12.10","0.0","71.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-01","22.22","0.0","70.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-02","9.26","0.0","69.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-03","11.87","0.0","71.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-04","8.17","0.0","73.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-05","17.22","0.0","73.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-06","8.02","0.0","74.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-07","12.97","0.0","74.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-08","11.31","0.0","75.6"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-09","5.40","0.0","75.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-10","8.52","0.0","75.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-11","7.38","0.0","73.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2002-12","5.32","0.0","72.3"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-01","2.59","0.0","69.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-02","10.13","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-03","7.40","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-04","8.33","0.0","72.2"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-05","5.14","0.0","74.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-06","8.22","0.0","74.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-07","10.42","0.0","75.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-08","7.83","0.0","75.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-09","10.78","0.0","76.8"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-10","9.00","0.0","76.7"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-11","14.76","0.0","73.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2003-12","28.21","0.0","72.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-01","17.14","0.0","70.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-02","14.67","0.0","73.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-03","30.20","0.0","70.4"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-04","11.63","0.0","71.5"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-05","10.95","0.0",
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-06","15.87","0.0","74.1"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-07","11.35","0.0","75.9"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-08","18.86","0.0","76.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-09","9.33","0.0","77.0"
"USC00516128","MANOA LYON ARBO 785.2, HI US","2004-10","20.63","0.0","76.0"
