"STATION","NAME","DATE","PRCP","SNOW","TAVG"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1998-12","4.34","0.0","55.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-01","4.96","0.0","53.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-02","2.01","0.0","53.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-03","2.15","0.0","54.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-04","2.91","0.0","67.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-05","3.95","0.0","70.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-06","2.32","0.0","76.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-07","3.19","0.0","82.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-08","3.69","0.0","83.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-09","10.81","0.0","74.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-10","6.20","0.0","66.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-11","1.70","0.0","59.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1999-12","2.54","0.0","50.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-01","4.04","2.0","47.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-02","2.01","0.0","53.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-03","3.67","0.0","60.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-04","1.78","0.0","62.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-05","0.57","0.0","75.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-06","4.36","0.0","79.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-07","10.81","0.0","81.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-08","4.47","0.0","80.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-09","8.88","0.0","75.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-10","0.00","0.0","64.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-11","2.72","0.0","55.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2000-12","2.65","0.0","42.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-01","1.07","0.0","46.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-02","2.31","0.0","54.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-03","6.30","0.0","56.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-04","0.94","0.0","65.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-05","1.36","0.0","72.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-06","8.83","0.0","78.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-07","9.73","0.0","79.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-08","1.66","0.0","80.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-09","4.90","0.0","73.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-10","0.65","0.0","64.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-11","0.53","0.0","63.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2001-12","1.71","0.0","56.4"
