,state,date,gdp_rel_2017,yearly_gdp_rel_2017,gdp_rel_2017_interp
0,AK,1997-01,,41071.0,
1,AK,1997-02,,41071.0,
2,AK,1997-03,,41071.0,
3,AK,1997-04,,41071.0,
4,AK,1997-05,,41071.0,
5,AK,1997-06,,41071.0,
6,AK,1997-07,,41071.0,
7,AK,1997-08,,41071.0,
8,AK,1997-09,,41071.0,
9,AK,1997-10,,41071.0,
10,AK,1997-11,,41071.0,
11,AK,1997-12,3422.5833333333335,41071.0,3422.5833333333335
12,AK,1998-01,,40263.7,3416.977083333333
13,AK,1998-02,,40263.7,3411.3708333333334
14,AK,1998-03,,40263.7,3405.7645833333336
15,AK,1998-04,,40263.7,3400.1583333333333
16,AK,1998-05,,40263.7,3394.552083333333
17,AK,1998-06,,40263.7,3388.945833333333
18,AK,1998-07,,40263.7,3383.3395833333334
19,AK,1998-08,,40263.7,3377.733333333333
20,AK,1998-09,,40263.7,3372.127083333333
21,AK,1998-10,,40263.7,3366.520833333333
22,AK,1998-11,,40263.7,3360.914583333333
23,AK,1998-12,3355.308333333333,40263.7,3355.308333333333
24,AK,1999-01,,39783.1,3351.970833333333
25,AK,1999-02,,39783.1,3348.633333333333
26,AK,1999-03,,39783.1,3345.295833333333
27,AK,1999-04,,39783.1,3341.958333333333
28,AK,1999-05,,39783.1,3338.620833333333
29,AK,1999-06,,39783.1,3335.283333333333
30,AK,1999-07,,39783.1,3331.945833333333
31,AK,1999-08,,39783.1,3328.608333333333
32,AK,1999-09,,39783.1,3325.270833333333
33,AK,1999-10,,39783.1,3321.9333333333334
34,AK,1999-11,,39783.1,3318.5958333333333
35,AK,1999-12,3315.258333333333,39783.1,3315.258333333333
36,AK,2000-01,,38428.1,3305.848611111111
37,AK,2000-02,,38428.1,3296.438888888889
38,AK,2000-03,,38428.1,3287.0291666666667
39,AK,2000-04,,38428.1,3277.6194444444445
40,AK,2000-05,,38428.1,3268.2097222222224
41,AK,2000-06,,38428.1,3258.8
42,AK,2000-07,,38428.1,3249.3902777777776
43,AK,2000-08,,38428.1,3239.9805555555554
44,AK,2000-09,,38428.1,3230.570833333333
45,AK,2000-10,,38428.1,3221.161111111111
46,AK,2000-11,,38428.1,3211.751388888889
47,AK,2000-12,3202.3416666666667,38428.1,3202.3416666666667
48,AK,2001-01,,40014.4,3213.3576388888887
49,AK,2001-02,,40014.4,3224.373611111111
50,AK,2001-03,,40014.4,3235.3895833333336
51,AK,2001-04,,40014.4,3246.4055555555556
52,AK,2001-05,,40014.4,3257.4215277777776
53,AK,2001-06,,40014.4,3268.4375
54,AK,2001-07,,40014.4,3279.4534722222224
55,AK,2001-08,,40014.4,3290.4694444444444
56,AK,2001-09,,40014.4,3301.4854166666664
57,AK,2001-10,,40014.4,3312.501388888889
58,AK,2001-11,,40014.4,3323.5173611111113
59,AK,2001-12,3334.5333333333333,40014.4,3334.5333333333333
60,AK,2002-01,,41904.7,3347.6604166666666
61,AK,2002-02,,41904.7,3360.7875
62,AK,2002-03,,41904.7,3373.914583333333
63,AK,2002-04,,41904.7,3387.0416666666665
64,AK,2002-05,,41904.7,3400.16875
65,AK,2002-06,,41904.7,3413.295833333333
66,AK,2002-07,,41904.7,3426.4229166666664
67,AK,2002-08,,41904.7,3439.5499999999997
68,AK,2002-09,,41904.7,3452.677083333333
69,AK,2002-10,,41904.7,3465.8041666666663
70,AK,2002-11,,41904.7,3478.9312499999996
71,AK,2002-12,3492.058333333333,41904.7,3492.058333333333
72,AK,2003-01,,41235.0,3487.4076388888884
73,AK,2003-02,,41235.0,3482.7569444444443
74,AK,2003-03,,41235.0,3478.10625
75,AK,2003-04,,41235.0,3473.4555555555553
76,AK,2003-05,,41235.0,3468.8048611111108
77,AK,2003-06,,41235.0,3464.1541666666662
78,AK,2003-07,,41235.0,3459.503472222222
79,AK,2003-08,,41235.0,3454.8527777777776
80,AK,2003-09,,41235.0,3450.202083333333
81,AK,2003-10,,41235.0,3445.551388888889
82,AK,2003-11,,41235.0,3440.9006944444445
83,AK,2003-12,3436.25,41235.0,3436.25
84,AK,2004-01,,42880.1,3447.6743055555557
85,AK,2004-02,,42880.1,3459.098611111111
86,AK,2004-03,,42880.1,3470.522916666667
87,AK,2004-04,,42880.1,3481.947222222222
88,AK,2004-05,,42880.1,3493.371527777778
89,AK,2004-06,,42880.1,3504.7958333333336
90,AK,2004-07,,42880.1,3516.220138888889
91,AK,2004-08,,42880.1,3527.6444444444446
92,AK,2004-09,,42880.1,3539.06875
93,AK,2004-10,,42880.1,3550.4930555555557
94,AK,2004-11,,42880.1,3561.917361111111
95,AK,2004-12,3573.3416666666667,42880.1,3573.3416666666667
96,AK,2005-01,,44406.8,3583.94375
97,AK,2005-02,,44406.8,3594.5458333333336
98,AK,2005-03,,44406.8,3605.147916666667
99,AK,2005-04,,44406.8,3615.75
100,AK,2005-05,,44406.8,3626.3520833333337
101,AK,2005-06,,44406.8,3636.954166666667
102,AK,2005-07,,44406.8,3647.55625
103,AK,2005-08,,44406.8,3658.1583333333338
104,AK,2005-09,,44406.8,3668.760416666667
105,AK,2005-10,,44406.8,3679.3625
106,AK,2005-11,,44406.8,3689.964583333334
107,AK,2005-12,3700.566666666667,44406.8,3700.566666666667
108,AK,2006-01,,47546.2,3722.3680555555557
109,AK,2006-02,,47546.2,3744.1694444444447
110,AK,2006-03,,47546.2,3765.9708333333338
111,AK,2006-04,,47546.2,3787.7722222222224
112,AK,2006-05,,47546.2,3809.573611111111
113,AK,2006-06,,47546.2,3831.375
114,AK,2006-07,,47546.2,3853.176388888889
115,AK,2006-08,,47546.2,3874.9777777777776
116,AK,2006-09,,47546.2,3896.7791666666662
117,AK,2006-10,,47546.2,3918.5805555555553
118,AK,2006-11,,47546.2,3940.3819444444443
119,AK,2006-12,3962.183333333333,47546.2,3962.183333333333
120,AK,2007-01,,50126.7,3980.1034722222216
121,AK,2007-02,,50126.7,3998.0236111111108
122,AK,2007-03,,50126.7,4015.9437499999995
123,AK,2007-04,,50126.7,4033.8638888888886
124,AK,2007-05,,50126.7,4051.7840277777773
125,AK,2007-06,,50126.7,4069.7041666666664
126,AK,2007-07,,50126.7,4087.624305555555
127,AK,2007-08,,50126.7,4105.544444444444
128,AK,2007-09,,50126.7,4123.4645833333325
129,AK,2007-10,,50126.7,4141.384722222222
130,AK,2007-11,,50126.7,4159.304861111111
131,AK,2007-12,4177.224999999999,50126.7,4177.224999999999
132,AK,2008-01,,49926.6,4175.835416666666
133,AK,2008-02,,49926.6,4174.445833333333
134,AK,2008-03,,49926.6,4173.05625
135,AK,2008-04,,49926.6,4171.666666666666
136,AK,2008-05,,49926.6,4170.277083333333
137,AK,2008-06,,49926.6,4168.8875
138,AK,2008-07,,49926.6,4167.497916666666
139,AK,2008-08,,49926.6,4166.108333333334
140,AK,2008-09,,49926.6,4164.71875
141,AK,2008-10,,49926.6,4163.329166666666
142,AK,2008-11,,49926.6,4161.939583333334
143,AK,2008-12,4160.55,49926.6,4160.55
144,AK,2009-01,,54951.9,4195.447916666667
145,AK,2009-02,,54951.9,4230.345833333334
146,AK,2009-03,,54951.9,4265.24375
147,AK,2009-04,,54951.9,4300.141666666666
148,AK,2009-05,,54951.9,4335.039583333333
149,AK,2009-06,,54951.9,4369.9375
150,AK,2009-07,,54951.9,4404.835416666667
151,AK,2009-08,,54951.9,4439.733333333334
152,AK,2009-09,,54951.9,4474.63125
153,AK,2009-10,,54951.9,4509.529166666666
154,AK,2009-11,,54951.9,4544.427083333333
155,AK,2009-12,4579.325,54951.9,4579.325
156,AK,2010-01,,53652.0,4570.297916666666
157,AK,2010-02,,53652.0,4561.270833333333
158,AK,2010-03,,53652.0,4552.24375
159,AK,2010-04,,53652.0,4543.216666666666
160,AK,2010-05,,53652.0,4534.189583333333
161,AK,2010-06,,53652.0,4525.1625
162,AK,2010-07,,53652.0,4516.135416666667
163,AK,2010-08,,53652.0,4507.108333333334
164,AK,2010-09,,53652.0,4498.08125
165,AK,2010-10,,53652.0,4489.054166666667
166,AK,2010-11,,53652.0,4480.027083333333
167,AK,2010-12,4471.0,53652.0,4471.0
168,AK,2011-01,,54045.5,4473.732638888889
169,AK,2011-02,,54045.5,4476.465277777777
170,AK,2011-03,,54045.5,4479.197916666667
171,AK,2011-04,,54045.5,4481.930555555556
172,AK,2011-05,,54045.5,4484.663194444444
173,AK,2011-06,,54045.5,4487.395833333334
174,AK,2011-07,,54045.5,4490.128472222223
175,AK,2011-08,,54045.5,4492.861111111111
176,AK,2011-09,,54045.5,4495.59375
177,AK,2011-10,,54045.5,4498.326388888889
178,AK,2011-11,,54045.5,4501.059027777778
179,AK,2011-12,4503.791666666667,54045.5,4503.791666666667
180,AK,2012-01,,57087.4,4524.915972222223
181,AK,2012-02,,57087.4,4546.040277777778
182,AK,2012-03,,57087.4,4567.164583333333
183,AK,2012-04,,57087.4,4588.288888888889
184,AK,2012-05,,57087.4,4609.413194444445
185,AK,2012-06,,57087.4,4630.5375
186,AK,2012-07,,57087.4,4651.6618055555555
187,AK,2012-08,,57087.4,4672.7861111111115
188,AK,2012-09,,57087.4,4693.9104166666675
189,AK,2012-10,,57087.4,4715.034722222223
190,AK,2012-11,,57087.4,4736.159027777778
191,AK,2012-12,4757.283333333334,57087.4,4757.283333333334
192,AK,2013-01,,54627.6,4740.20138888889
193,AK,2013-02,,54627.6,4723.1194444444445
194,AK,2013-03,,54627.6,4706.0375
195,AK,2013-04,,54627.6,4688.955555555556
196,AK,2013-05,,54627.6,4671.873611111111
197,AK,2013-06,,54627.6,4654.791666666667
198,AK,2013-07,,54627.6,4637.709722222223
199,AK,2013-08,,54627.6,4620.627777777778
200,AK,2013-09,,54627.6,4603.545833333334
201,AK,2013-10,,54627.6,4586.463888888889
202,AK,2013-11,,54627.6,4569.381944444444
203,AK,2013-12,4552.3,54627.6,4552.3
204,AK,2014-01,,53303.3,4543.103472222222
205,AK,2014-02,,53303.3,4533.906944444445
206,AK,2014-03,,53303.3,4524.710416666667
207,AK,2014-04,,53303.3,4515.513888888889
208,AK,2014-05,,53303.3,4506.3173611111115
209,AK,2014-06,,53303.3,4497.120833333333
210,AK,2014-07,,53303.3,4487.924305555555
211,AK,2014-08,,53303.3,4478.727777777778
212,AK,2014-09,,53303.3,4469.53125
213,AK,2014-10,,53303.3,4460.334722222222
214,AK,2014-11,,53303.3,4451.138194444445
215,AK,2014-12,4441.941666666667,53303.3,4441.941666666667
216,AK,2015-01,,53681.1,4444.565277777778
217,AK,2015-02,,53681.1,4447.188888888889
218,AK,2015-03,,53681.1,4449.8125
219,AK,2015-04,,53681.1,4452.436111111111
220,AK,2015-05,,53681.1,4455.059722222222
221,AK,2015-06,,53681.1,4457.683333333333
222,AK,2015-07,,53681.1,4460.3069444444445
223,AK,2015-08,,53681.1,4462.930555555556
224,AK,2015-09,,53681.1,4465.554166666667
225,AK,2015-10,,53681.1,4468.177777777778
226,AK,2015-11,,53681.1,4470.801388888889
227,AK,2015-12,4473.425,53681.1,4473.425
228,AK,2016-01,,53463.9,4471.916666666667
229,AK,2016-02,,53463.9,4470.408333333334
230,AK,2016-03,,53463.9,4468.9
231,AK,2016-04,,53463.9,4467.391666666666
232,AK,2016-05,,53463.9,4465.883333333333
233,AK,2016-06,,53463.9,4464.375
234,AK,2016-07,,53463.9,4462.866666666667
235,AK,2016-08,,53463.9,4461.358333333334
236,AK,2016-09,,53463.9,4459.85
237,AK,2016-10,,53463.9,4458.341666666666
238,AK,2016-11,,53463.9,4456.833333333333
239,AK,2016-12,4455.325,53463.9,4455.325
240,AK,2017-01,,53550.9,4455.929166666667
241,AK,2017-02,,53550.9,4456.533333333333
242,AK,2017-03,,53550.9,4457.1375
243,AK,2017-04,,53550.9,4457.741666666667
244,AK,2017-05,,53550.9,4458.345833333333
245,AK,2017-06,,53550.9,4458.95
246,AK,2017-07,,53550.9,4459.554166666667
247,AK,2017-08,,53550.9,4460.158333333333
248,AK,2017-09,,53550.9,4460.7625
249,AK,2017-10,,53550.9,4461.366666666667
250,AK,2017-11,,53550.9,4461.970833333333
251,AK,2017-12,4462.575,53550.9,4462.575
252,AK,2018-01,,52479.6,4455.135416666666
253,AK,2018-02,,52479.6,4447.695833333333
254,AK,2018-03,,52479.6,4440.25625
255,AK,2018-04,,52479.6,4432.816666666667
256,AK,2018-05,,52479.6,4425.377083333333
257,AK,2018-06,,52479.6,4417.9375
258,AK,2018-07,,52479.6,4410.497916666667
259,AK,2018-08,,52479.6,4403.058333333333
260,AK,2018-09,,52479.6,4395.61875
261,AK,2018-10,,52479.6,4388.179166666667
262,AK,2018-11,,52479.6,4380.739583333334
263,AK,2018-12,4373.3,52479.6,4373.3
264,AK,2019-01,,52377.5,4372.590972222222
265,AK,2019-02,,52377.5,4371.881944444444
266,AK,2019-03,,52377.5,4371.172916666666
267,AK,2019-04,,52377.5,4370.463888888889
268,AK,2019-05,,52377.5,4369.7548611111115
269,AK,2019-06,,52377.5,4369.045833333334
270,AK,2019-07,,52377.5,4368.336805555556
271,AK,2019-08,,52377.5,4367.627777777778
272,AK,2019-09,,52377.5,4366.918750000001
273,AK,2019-10,,52377.5,4366.209722222223
274,AK,2019-11,,52377.5,4365.500694444445
275,AK,2019-12,4364.791666666667,52377.5,4364.791666666667
276,AK,2020-01,,50332.8,4350.592361111111
277,AK,2020-02,,50332.8,4336.393055555556
278,AK,2020-03,,50332.8,4322.19375
279,AK,2020-04,,50332.8,4307.9944444444445
280,AK,2020-05,,50332.8,4293.79513888889
281,AK,2020-06,,50332.8,4279.595833333334
282,AK,2020-07,,50332.8,4265.396527777778
283,AK,2020-08,,50332.8,4251.197222222223
284,AK,2020-09,,50332.8,4236.997916666667
285,AK,2020-10,,50332.8,4222.798611111111
286,AK,2020-11,,50332.8,4208.599305555556
287,AK,2020-12,4194.400000000001,50332.8,4194.400000000001
288,AK,2021-01,,51454.1,4202.186805555556
289,AK,2021-02,,51454.1,4209.9736111111115
290,AK,2021-03,,51454.1,4217.760416666667
291,AK,2021-04,,51454.1,4225.547222222222
292,AK,2021-05,,51454.1,4233.334027777778
293,AK,2021-06,,51454.1,4241.120833333333
294,AK,2021-07,,51454.1,4248.907638888889
295,AK,2021-08,,51454.1,4256.694444444444
296,AK,2021-09,,51454.1,4264.48125
297,AK,2021-10,,51454.1,4272.268055555555
298,AK,2021-11,,51454.1,4280.054861111111
299,AK,2021-12,4287.841666666666,51454.1,4287.841666666666
300,AK,2022-01,,50767.1,4283.070833333333
301,AK,2022-02,,50767.1,4278.299999999999
302,AK,2022-03,,50767.1,4273.529166666666
303,AK,2022-04,,50767.1,4268.758333333333
304,AK,2022-05,,50767.1,4263.987499999999
305,AK,2022-06,,50767.1,4259.216666666666
306,AK,2022-07,,50767.1,4254.445833333333
307,AK,2022-08,,50767.1,4249.674999999999
308,AK,2022-09,,50767.1,4244.904166666666
309,AK,2022-10,,50767.1,4240.133333333333
310,AK,2022-11,,50767.1,4235.362499999999
311,AK,2022-12,4230.591666666666,50767.1,4230.591666666666
312,AK,2023-01,,54059.7,4253.456944444444
313,AK,2023-02,,54059.7,4276.322222222222
314,AK,2023-03,,54059.7,4299.1875
315,AK,2023-04,,54059.7,4322.052777777777
316,AK,2023-05,,54059.7,4344.918055555555
317,AK,2023-06,,54059.7,4367.783333333333
318,AK,2023-07,,54059.7,4390.648611111111
319,AK,2023-08,,54059.7,4413.513888888889
320,AK,2023-09,,54059.7,4436.379166666666
321,AK,2023-10,,54059.7,4459.244444444444
322,AK,2023-11,,54059.7,4482.1097222222215
323,AK,2023-12,4504.974999999999,54059.7,4504.974999999999
324,AL,1997-01,,154700.0,
325,AL,1997-02,,154700.0,
326,AL,1997-03,,154700.0,
327,AL,1997-04,,154700.0,
328,AL,1997-05,,154700.0,
329,AL,1997-06,,154700.0,
330,AL,1997-07,,154700.0,
331,AL,1997-08,,154700.0,
332,AL,1997-09,,154700.0,
333,AL,1997-10,,154700.0,
334,AL,1997-11,,154700.0,
335,AL,1997-12,12891.666666666666,154700.0,12891.666666666666
336,AL,1998-01,,160396.4,12931.224999999999
337,AL,1998-02,,160396.4,12970.783333333333
338,AL,1998-03,,160396.4,13010.341666666667
339,AL,1998-04,,160396.4,13049.9
340,AL,1998-05,,160396.4,13089.458333333332
341,AL,1998-06,,160396.4,13129.016666666666
342,AL,1998-07,,160396.4,13168.575
343,AL,1998-08,,160396.4,13208.133333333333
344,AL,1998-09,,160396.4,13247.691666666666
345,AL,1998-10,,160396.4,13287.25
346,AL,1998-11,,160396.4,13326.808333333334
347,AL,1998-12,13366.366666666667,160396.4,13366.366666666667
348,AL,1999-01,,166531.8,13408.97361111111
349,AL,1999-02,,166531.8,13451.580555555556
350,AL,1999-03,,166531.8,13494.1875
351,AL,1999-04,,166531.8,13536.794444444444
352,AL,1999-05,,166531.8,13579.40138888889
353,AL,1999-06,,166531.8,13622.008333333333
354,AL,1999-07,,166531.8,13664.615277777777
355,AL,1999-08,,166531.8,13707.222222222223
356,AL,1999-09,,166531.8,13749.829166666666
357,AL,1999-10,,166531.8,13792.43611111111
358,AL,1999-11,,166531.8,13835.043055555556
359,AL,1999-12,13877.65,166531.8,13877.65
360,AL,2000-01,,168695.3,13892.674305555554
361,AL,2000-02,,168695.3,13907.698611111111
362,AL,2000-03,,168695.3,13922.722916666666
363,AL,2000-04,,168695.3,13937.747222222222
364,AL,2000-05,,168695.3,13952.771527777777
365,AL,2000-06,,168695.3,13967.795833333334
366,AL,2000-07,,168695.3,13982.820138888888
367,AL,2000-08,,168695.3,13997.844444444443
368,AL,2000-09,,168695.3,14012.86875
369,AL,2000-10,,168695.3,14027.893055555554
370,AL,2000-11,,168695.3,14042.917361111111
371,AL,2000-12,14057.941666666666,168695.3,14057.941666666666
372,AL,2001-01,,168448.3,14056.226388888888
373,AL,2001-02,,168448.3,14054.511111111111
374,AL,2001-03,,168448.3,14052.795833333332
375,AL,2001-04,,168448.3,14051.080555555554
376,AL,2001-05,,168448.3,14049.365277777777
377,AL,2001-06,,168448.3,14047.649999999998
378,AL,2001-07,,168448.3,14045.93472222222
379,AL,2001-08,,168448.3,14044.219444444443
380,AL,2001-09,,168448.3,14042.504166666666
381,AL,2001-10,,168448.3,14040.788888888888
382,AL,2001-11,,168448.3,14039.07361111111
383,AL,2001-12,14037.358333333332,168448.3,14037.358333333332
384,AL,2002-01,,172430.4,14065.011805555554
385,AL,2002-02,,172430.4,14092.665277777776
386,AL,2002-03,,172430.4,14120.318749999999
387,AL,2002-04,,172430.4,14147.97222222222
388,AL,2002-05,,172430.4,14175.625694444443
389,AL,2002-06,,172430.4,14203.279166666665
390,AL,2002-07,,172430.4,14230.932638888888
391,AL,2002-08,,172430.4,14258.58611111111
392,AL,2002-09,,172430.4,14286.239583333332
393,AL,2002-10,,172430.4,14313.893055555554
394,AL,2002-11,,172430.4,14341.546527777777
395,AL,2002-12,14369.199999999999,172430.4,14369.199999999999
396,AL,2003-01,,178040.0,14408.155555555555
397,AL,2003-02,,178040.0,14447.11111111111
398,AL,2003-03,,178040.0,14486.066666666666
399,AL,2003-04,,178040.0,14525.022222222222
400,AL,2003-05,,178040.0,14563.977777777776
401,AL,2003-06,,178040.0,14602.933333333332
402,AL,2003-07,,178040.0,14641.888888888889
403,AL,2003-08,,178040.0,14680.844444444443
404,AL,2003-09,,178040.0,14719.8
405,AL,2003-10,,178040.0,14758.755555555555
406,AL,2003-11,,178040.0,14797.71111111111
407,AL,2003-12,14836.666666666666,178040.0,14836.666666666666
408,AL,2004-01,,189913.7,14919.122916666667
409,AL,2004-02,,189913.7,15001.579166666666
410,AL,2004-03,,189913.7,15084.035416666666
411,AL,2004-04,,189913.7,15166.491666666667
412,AL,2004-05,,189913.7,15248.947916666668
413,AL,2004-06,,189913.7,15331.404166666667
414,AL,2004-07,,189913.7,15413.860416666666
415,AL,2004-08,,189913.7,15496.316666666668
416,AL,2004-09,,189913.7,15578.772916666669
417,AL,2004-10,,189913.7,15661.229166666668
418,AL,2004-11,,189913.7,15743.685416666667
419,AL,2004-12,15826.141666666668,189913.7,15826.141666666668
420,AL,2005-01,,197246.5,15877.06388888889
421,AL,2005-02,,197246.5,15927.986111111113
422,AL,2005-03,,197246.5,15978.908333333335
423,AL,2005-04,,197246.5,16029.830555555556
424,AL,2005-05,,197246.5,16080.752777777778
425,AL,2005-06,,197246.5,16131.675
426,AL,2005-07,,197246.5,16182.597222222223
427,AL,2005-08,,197246.5,16233.519444444444
428,AL,2005-09,,197246.5,16284.441666666666
429,AL,2005-10,,197246.5,16335.363888888889
430,AL,2005-11,,197246.5,16386.28611111111
431,AL,2005-12,16437.208333333332,197246.5,16437.208333333332
432,AL,2006-01,,199923.9,16455.80138888889
433,AL,2006-02,,199923.9,16474.394444444442
434,AL,2006-03,,199923.9,16492.9875
435,AL,2006-04,,199923.9,16511.580555555556
436,AL,2006-05,,199923.9,16530.17361111111
437,AL,2006-06,,199923.9,16548.766666666666
438,AL,2006-07,,199923.9,16567.359722222223
439,AL,2006-08,,199923.9,16585.952777777777
440,AL,2006-09,,199923.9,16604.545833333334
441,AL,2006-10,,199923.9,16623.13888888889
442,AL,2006-11,,199923.9,16641.731944444444
443,AL,2006-12,16660.325,199923.9,16660.325
444,AL,2007-01,,202025.5,16674.919444444444
445,AL,2007-02,,202025.5,16689.51388888889
446,AL,2007-03,,202025.5,16704.108333333334
447,AL,2007-04,,202025.5,16718.702777777777
448,AL,2007-05,,202025.5,16733.297222222223
449,AL,2007-06,,202025.5,16747.891666666666
450,AL,2007-07,,202025.5,16762.48611111111
451,AL,2007-08,,202025.5,16777.080555555556
452,AL,2007-09,,202025.5,16791.675
453,AL,2007-10,,202025.5,16806.269444444442
454,AL,2007-11,,202025.5,16820.86388888889
455,AL,2007-12,16835.458333333332,202025.5,16835.458333333332
456,AL,2008-01,,200967.4,16828.110416666666
457,AL,2008-02,,200967.4,16820.762499999997
458,AL,2008-03,,200967.4,16813.41458333333
459,AL,2008-04,,200967.4,16806.066666666666
460,AL,2008-05,,200967.4,16798.71875
461,AL,2008-06,,200967.4,16791.370833333334
462,AL,2008-07,,200967.4,16784.022916666665
463,AL,2008-08,,200967.4,16776.675
464,AL,2008-09,,200967.4,16769.327083333334
465,AL,2008-10,,200967.4,16761.979166666664
466,AL,2008-11,,200967.4,16754.63125
467,AL,2008-12,16747.283333333333,200967.4,16747.283333333333
468,AL,2009-01,,194192.1,16700.232638888887
469,AL,2009-02,,194192.1,16653.181944444445
470,AL,2009-03,,194192.1,16606.13125
471,AL,2009-04,,194192.1,16559.080555555556
472,AL,2009-05,,194192.1,16512.02986111111
473,AL,2009-06,,194192.1,16464.979166666668
474,AL,2009-07,,194192.1,16417.928472222222
475,AL,2009-08,,194192.1,16370.877777777778
476,AL,2009-09,,194192.1,16323.827083333334
477,AL,2009-10,,194192.1,16276.77638888889
478,AL,2009-11,,194192.1,16229.725694444445
479,AL,2009-12,16182.675000000001,194192.1,16182.675000000001
480,AL,2010-01,,199455.0,16219.222916666668
481,AL,2010-02,,199455.0,16255.770833333334
482,AL,2010-03,,199455.0,16292.31875
483,AL,2010-04,,199455.0,16328.866666666667
484,AL,2010-05,,199455.0,16365.414583333333
485,AL,2010-06,,199455.0,16401.9625
486,AL,2010-07,,199455.0,16438.510416666668
487,AL,2010-08,,199455.0,16475.058333333334
488,AL,2010-09,,199455.0,16511.60625
489,AL,2010-10,,199455.0,16548.154166666667
490,AL,2010-11,,199455.0,16584.702083333334
491,AL,2010-12,16621.25,199455.0,16621.25
492,AL,2011-01,,201372.8,16634.568055555555
493,AL,2011-02,,201372.8,16647.88611111111
494,AL,2011-03,,201372.8,16661.204166666666
495,AL,2011-04,,201372.8,16674.522222222222
496,AL,2011-05,,201372.8,16687.840277777777
497,AL,2011-06,,201372.8,16701.158333333333
498,AL,2011-07,,201372.8,16714.47638888889
499,AL,2011-08,,201372.8,16727.794444444444
500,AL,2011-09,,201372.8,16741.1125
501,AL,2011-10,,201372.8,16754.430555555555
502,AL,2011-11,,201372.8,16767.74861111111
503,AL,2011-12,16781.066666666666,201372.8,16781.066666666666
504,AL,2012-01,,203675.5,16797.057638888888
505,AL,2012-02,,203675.5,16813.04861111111
506,AL,2012-03,,203675.5,16829.03958333333
507,AL,2012-04,,203675.5,16845.030555555553
508,AL,2012-05,,203675.5,16861.021527777775
509,AL,2012-06,,203675.5,16877.012499999997
510,AL,2012-07,,203675.5,16893.003472222223
511,AL,2012-08,,203675.5,16908.994444444445
512,AL,2012-09,,203675.5,16924.985416666666
513,AL,2012-10,,203675.5,16940.97638888889
514,AL,2012-11,,203675.5,16956.96736111111
515,AL,2012-12,16972.958333333332,203675.5,16972.958333333332
516,AL,2013-01,,206962.9,16995.7875
517,AL,2013-02,,206962.9,17018.616666666665
518,AL,2013-03,,206962.9,17041.44583333333
519,AL,2013-04,,206962.9,17064.274999999998
520,AL,2013-05,,206962.9,17087.104166666664
521,AL,2013-06,,206962.9,17109.933333333334
522,AL,2013-07,,206962.9,17132.7625
523,AL,2013-08,,206962.9,17155.591666666667
524,AL,2013-09,,206962.9,17178.420833333334
525,AL,2013-10,,206962.9,17201.25
526,AL,2013-11,,206962.9,17224.079166666666
527,AL,2013-12,17246.908333333333,206962.9,17246.908333333333
528,AL,2014-01,,206070.0,17240.70763888889
529,AL,2014-02,,206070.0,17234.506944444445
530,AL,2014-03,,206070.0,17228.30625
531,AL,2014-04,,206070.0,17222.105555555554
532,AL,2014-05,,206070.0,17215.90486111111
533,AL,2014-06,,206070.0,17209.704166666666
534,AL,2014-07,,206070.0,17203.503472222223
535,AL,2014-08,,206070.0,17197.30277777778
536,AL,2014-09,,206070.0,17191.10208333333
537,AL,2014-10,,206070.0,17184.901388888888
538,AL,2014-11,,206070.0,17178.700694444444
539,AL,2014-12,17172.5,206070.0,17172.5
540,AL,2015-01,,208950.3,17192.502083333333
541,AL,2015-02,,208950.3,17212.504166666666
542,AL,2015-03,,208950.3,17232.50625
543,AL,2015-04,,208950.3,17252.50833333333
544,AL,2015-05,,208950.3,17272.510416666664
545,AL,2015-06,,208950.3,17292.512499999997
546,AL,2015-07,,208950.3,17312.514583333334
547,AL,2015-08,,208950.3,17332.516666666666
548,AL,2015-09,,208950.3,17352.51875
549,AL,2015-10,,208950.3,17372.520833333332
550,AL,2015-11,,208950.3,17392.522916666665
551,AL,2015-12,17412.524999999998,208950.3,17412.524999999998
552,AL,2016-01,,212862.8,17439.69513888889
553,AL,2016-02,,212862.8,17466.865277777775
554,AL,2016-03,,212862.8,17494.035416666666
555,AL,2016-04,,212862.8,17521.205555555553
556,AL,2016-05,,212862.8,17548.375694444443
557,AL,2016-06,,212862.8,17575.54583333333
558,AL,2016-07,,212862.8,17602.71597222222
559,AL,2016-08,,212862.8,17629.88611111111
560,AL,2016-09,,212862.8,17657.056249999998
561,AL,2016-10,,212862.8,17684.22638888889
562,AL,2016-11,,212862.8,17711.396527777775
563,AL,2016-12,17738.566666666666,212862.8,17738.566666666666
564,AL,2017-01,,216615.5,17764.627083333333
565,AL,2017-02,,216615.5,17790.6875
566,AL,2017-03,,216615.5,17816.747916666667
567,AL,2017-04,,216615.5,17842.808333333334
568,AL,2017-05,,216615.5,17868.86875
569,AL,2017-06,,216615.5,17894.92916666667
570,AL,2017-07,,216615.5,17920.989583333332
571,AL,2017-08,,216615.5,17947.05
572,AL,2017-09,,216615.5,17973.110416666666
573,AL,2017-10,,216615.5,17999.170833333334
574,AL,2017-11,,216615.5,18025.23125
575,AL,2017-12,18051.291666666668,216615.5,18051.291666666668
576,AL,2018-01,,220808.8,18080.411805555555
577,AL,2018-02,,220808.8,18109.531944444447
578,AL,2018-03,,220808.8,18138.652083333334
579,AL,2018-04,,220808.8,18167.772222222222
